P_from_Source_N1,P_from_Source_N2,P_from_Source_N3,P_from_Source_N4,P_from_Source_N5,P_from_Source_N6,P_from_Source_N7,P_from_Source_N8,P_from_Source_N9,P_from_Source_N10,P_from_Source_N11
0.12736662645206234,0.4457831925821943,0.8751319971706378,0.5503467737552992,0.38266136861601296,0.5107191461732031,0.9115333857361965,0.3441093809438978,0.08072546113594155,0.01915519416786831,0.005472912619397767
0.12698389895808299,0.4444436463532842,0.8694973984782366,0.5543534115993238,0.3850971352410417,0.5101368524602341,0.9064819237879376,0.3496482039309102,0.08202482716470785,0.019463518310277844,0.005561005231509724
0.12660072281002693,0.44310252983507037,0.8638561943757002,0.5583597180054624,0.3875320420638629,0.5095527458466339,0.9014231779500735,0.3551880240037856,0.08332442710226541,0.019771897956482137,0.005649113701871493
0.12621710372486378,0.4417598630369905,0.8582084690287285,0.562365604963464,0.38996606171165776,0.5089668361972175,0.8963572199078933,0.36072874768815844,0.08462423902027905,0.020080327903126444,0.005737236543757234
0.1258330474585958,0.4404156661050526,0.8525543071778294,0.566370984334378,0.3923991668252963,0.508379133519012,0.8912841219726944,0.36627028125505756,0.08592424093063544,0.020388802932707333,0.005825372266497157
0.1254485598057451,0.43906995932013704,0.8468937941305724,0.5703757678614662,0.39483133006252086,0.5077896479610615,0.8862039570761051,0.3718125307310755,0.08722441078783068,0.0206973178140679,0.005913519375459846
0.12506364659885827,0.437722763095927,0.8412270157534882,0.5743798671809196,0.39726252410038676,0.5071983898132958,0.8811167987637718,0.37735540190814915,0.08852472649139319,0.021005867303052133,0.006001676372317537
0.12467831370772839,0.4363740979770343,0.8355540584636507,0.578383193832383,0.3996927216378444,0.5066053695060175,0.8760227211896454,0.3828988003537286,0.08982516588816528,0.021314446142964755,0.006089841755134555
0.08731827421369469,0.3056139597479429,0.2855300905597868,0.26411914002520426,0.3273066133931523,0.4884335227245427,0.8667798666735855,0.38746637891359176,0.09089668531174974,0.021568704989240534,0.006162487139799938
0.08719743711494658,0.3051910299023599,0.28375109269908827,0.26405057392795345,0.3287784801200319,0.48761241324454535,0.8616195287756865,0.39299798069983066,0.09219435730135492,0.021876627156269084,0.0062504649018055684
0.08707656950261981,0.30476799325916315,0.2819716455860714,0.2639817859361765,0.33024952692025344,0.48678963577418966,0.8564525180106263,0.398529828550542,0.09349208701581498,0.02218456302070764,0.0063384465773543884
0.08695567196047133,0.3043448518616346,0.28019175781556543,0.2639127771557697,0.3317197497010807,0.4859652067061389,0.8512789121072857,0.4040618276315302,0.09478985220781275,0.02249250730355907,0.006426430658161502
0.08683474507307161,0.30392160775570903,0.2784114379934179,0.2638435486984482,0.33318914441188735,0.4851391425703161,0.8460987893691765,0.40959388293598586,0.09608763058933588,0.022800454716116685,0.006514415633183017
0.08671378942568089,0.3034982629898858,0.27663069473652996,0.2637741016820109,0.334657707044511,0.48431146003247183,0.840912228667562,0.4151258992950441,0.09738539983463045,0.023108399960760157,0.006602399988792911
0.08659280560435531,0.30307481961524624,0.2748495366723967,0.26370443723012843,0.33612543363288133,0.4834821758925568,0.8357193094340813,0.4206577813883785,0.09868313758216402,0.023416337731379928,0.006690382208977568
0.08647179419580531,0.30265127968533007,0.27306797243885933,0.26363455647211326,0.33759232025266694,0.4826513070827412,0.8305201116530925,0.42618943375463536,0.0999808214374731,0.023724262713978556,0.006778360775441899
0.08635075578744882,0.3022276452560293,0.2712860106837693,0.26356446054309646,0.33905836302159315,0.48181887066603507,0.8253147158544551,0.43172076080218724,0.10127842897548,0.02403216958739583,0.006866334167839255
0.08622969096730507,0.3018039183855704,0.269503660064829,0.26349415058349723,0.34052355809884105,0.48098488383443144,0.8201032031057502,0.437251666819868,0.1025759377430396,0.0243400530237686,0.006954300863930601
0.08610860032411842,0.3013801011343906,0.2677209292490438,0.2634236277393234,0.3419879016852948,0.48014936390706703,0.8148856550044975,0.4427820559878849,0.10387332526159214,0.024647907689202837,0.00704225933977906
0.08587497018355607,0.30056239564237813,0.2642813599494046,0.2563109871882061,0.3134708839752567,0.3516036604057788,0.2659667898691919,0.13039312734706485,0.03058924259830664,0.007258464345379572,0.002073846955842189
0.9348408154904144,3.271942854216471,0.960631813540371,0.42035503803209495,0.35370954328071363,0.3607390127758696,0.26676481175730926,0.1323509999676016,0.031048544724028588,0.007367451290441257,0.0021049860829950905
0.9343075274829201,3.270076346190223,0.9607684462499042,0.42078585138809976,0.35549166410015287,0.360841349257607,0.2654423939535037,0.13381088297629723,0.03139102224892586,0.0074487171438187,0.002128204898243262
0.9335008720143123,3.2672530520501044,0.9621873079019125,0.4215178711952183,0.35734401088723716,0.36096009623217473,0.26412346732354314,0.13527160663655224,0.03173369698432835,0.007530029792901454,0.0021514370837131635
0.9324199862107223,3.2634699517375045,0.9648895695507594,0.42255138417631904,0.35926663954908716,0.3610952681554935,0.2628080408961083,0.13673316535120097,0.032076567617185296,0.0076113889261355365,0.0021746825503211544
0.931063669181028,3.2587228421335657,0.9688768902663244,0.4238867907486948,0.36125963243156395,0.3612468856958345,0.26149612516821286,0.13819555386179724,0.03241963291392616,0.007692794250784712,0.0021979412145192658
0.9294303818007151,3.2530063363024966,0.9741514030165362,0.4255246017119267,0.3633230975386687,0.3614149755506647,0.260187732061943,0.13965876723883408,0.03276289171807303,0.007774245492435288,0.0022212129978530547
0.9275182464938988,3.24631386272864,0.9807156963923517,0.42746543395724357,0.3654571675214247,0.3615995702090724,0.2588828748685533,0.14112280086899212,0.03310634294741087,0.007855742394324055,0.0022444978269616045
0.9253250470516728,3.238637664680822,0.9885727920047933,0.4297100051586709,0.3676619984283541,0.36180070765814715,0.2575815681789253,0.1425876504385681,0.0334499855899552,0.007937284716259445,0.002267795633223806
0.922848228544228,3.229968799904712,0.9977261173516853,0.43225912739756406,0.36993776820387847,0.3620184310301467,0.2562838278009218,0.14405331191502843,0.0337938186997428,0.00801887223384336,0.0022911063525284424
0.9200848973955044,3.220297140884215,1.0081794739194145,0.4351136996661586,0.37228467492434925,0.36225278818822365,0.2549896706616725,0.14551978152376993,0.03413784139127841,0.008100504736914808,0.0023144299248320445
0.9170318217014661,3.2096113759551166,1.019937000246292,0.438274699184878,0.37470293475474836,0.3625038312464492,0.253699114694862,0.14698705572199797,0.034482052833397676,0.008182182028276535,0.00233776629380517
0.9136854318880148,3.197899011608028,1.0330031296455828,0.441743171463804,0.37719277961038855,0.36277161602043734,0.2524121787114641,0.1484551311686958,0.03482645224235204,0.008263903921926424,0.0023611154062841465
0.9126993109228334,3.194447588229911,1.0855106816320146,0.6073359107507306,1.0689060074118628,3.2978706380516325,0.9405512323319707,0.31190819463978803,0.07317130609840651,0.01736268280302619,0.004960766515152109
0.9087542107351111,3.1806397375728825,1.1011920164118276,0.6113430319013777,1.0712237032420315,3.296765891716093,0.9411902672094853,0.3138326199683895,0.07362276174208145,0.01746980787101506,0.004991373677444748
0.9045023011164729,3.1657580539076045,1.1181845077829033,0.6156089779637522,1.073392008585306,3.294733474715599,0.9431187024757354,0.316059850889755,0.07414525329024095,0.017593788916340742,0.005026796833259666
0.27346399333665056,0.9571239766782353,0.4840640821655637,0.4667669451611434,1.0393272417046866,3.283100596324332,0.9443025713443093,0.3181119679200213,0.07462666444248106,0.01770802207111078,0.005059434877467044
0.2718609130151376,0.9515131955529224,0.4877062014043543,0.467793982228825,1.040311649028026,3.2789910597481895,0.9487637837580216,0.32093401962229645,0.07528869645213433,0.01786511441238144,0.005104318403549428
0.2702545803911328,0.9458910313688967,0.4913375495767684,0.4687684773540762,1.0410706448562501,3.27392391179002,0.9545152459664198,0.3240591088081534,0.07602181876615134,0.018039075639415342,0.005154021611255715
0.268645009806218,0.9402575343217217,0.4949579614980375,0.4696900518457194,1.0416026723086198,3.2678926425603065,0.9615595811571013,0.32748786025476595,0.07682617795241145,0.018229940531088267,0.005208554437453033
0.25266231493204505,0.8843181022620985,0.2884112616423114,-0.42249430229765966,-2.115034517662985,2.502700543241524,0.7917120928382769,0.2893478313829678,0.0678788153144952,0.016106837532272072,0.004601953580661038
0.25130766880334066,0.8795768408116507,0.2958508301878068,-0.4053464631847726,-2.134707598983456,2.4900555942081932,0.8001810069449455,0.29311023066508063,0.06876144576238886,0.016316275265663076,0.004661792933053415
0.24993242286548395,0.874763480029223,0.3030232080100775,-0.3893399995402648,-2.1533134736580477,2.4767429482279035,0.8100191864395974,0.2971942801028555,0.0697195329068553,0.01654361797790755,0.0047267479936871125
0.24853653541930187,0.8698778739675327,0.3099274917427343,-0.3744783801815248,-2.170839373215896,2.4627552800287535,0.8212317565864584,0.30160118911341044,0.0707533604679881,0.016788932992414834,0.004796837997837105
0.24711996496511768,0.8649198773779587,0.3165627739703359,-0.36076509116119343,-2.1872737009039143,2.4480838668590676,0.8338241252025111,0.3063322322756548,0.07186322745234706,0.017052291259891945,0.004872083217098593
0.24568267090567536,0.8598893481698134,0.32292815347971027,-0.3482035922474802,-2.2026061141234883,2.4327185710257813,0.8478019313634989,0.31138873727124383,0.07304944532408839,0.017333766687077007,0.0049525047677431095
0.24422461420270908,0.854786149709396,0.32902274483288246,-0.33679727629309186,-2.2168276019128528,2.416647825350656,0.863170988327434,0.31677207146478303,0.07431233485654676,0.017633435389671166,0.005038124397055726
0.24274575798484138,0.8496101529470006,0.3348456872211961,-0.3265494316590205,-2.229930556711489,2.3998586221794436,0.8799372203068964,0.32248362703644645,0.07565222264472671,0.017951374864835206,0.005128964247105122
0.2393848978810219,0.8378471425835528,0.3131951871701631,-0.4330458026353682,-2.7348814434709747,0.2337845340785894,0.25690762394582956,0.17782713798844754,0.04171690314640871,0.009898926170323568,0.0028282646200942165
0.23787364355199936,0.8325577524319738,0.3186102595227153,-0.42453736374643414,-2.7430942040205624,0.22675211115728053,0.260558846324219,0.18045385701835667,0.042333111586810385,0.010045145122283888,0.002870041463513977
0.23634248851391984,0.8271987097987044,0.3237657162233852,-0.417135193441147,-2.7499375125100594,0.22003503271050762,0.2642880582771195,0.1830987422763642,0.04295358168710814,0.010192375315616247,0.0029121072330349817
0.23479142771566844,0.8217699970048068,0.3286611309549036,-0.41084073613426336,-2.7554053468000723,0.21363471237960793,0.2680955402916507,0.18576185012905153,0.04357832667043046,0.01034061988791473,0.0029544628251177364
0.23322046109463723,0.8162716138312418,0.3332961432983379,-0.4056551566023409,-2.7594930186817686,0.20755224988647106,0.27198149777961933,0.18844321922646234,0.044207355603818874,0.010489880990734073,0.0029971088545047977
0.23162959380869294,0.8107035783304191,0.3376704621015569,-0.4015793257253687,-2.76219720263289,0.20178842437179098,0.2759460594336009,0.1911428701143756,0.04484067330716345,0.010640159767800687,0.0030400456479599816
0.24243923551622512,0.848537324306764,0.5232357759881391,0.3723703359018062,0.5217057807134385,0.9711769759154085,0.46230446234326733,0.23671229065697694,0.05553091510444144,0.01317682731294148,0.0037648078037094404
0.2408184400863813,0.8428645403023107,0.5272216742529551,0.3747872532549548,0.5210529334631878,0.9658274337757349,0.4664061198628336,0.23944416574044314,0.05617179236060605,0.013328899882189488,0.003808257109196238
0.2391956366587014,0.8371847283053867,0.531207589378508,0.3772034064773044,0.5203981680483565,0.9604700392151224,0.47050894602818,0.24217606207855497,0.056812674602925446,0.01348097363460336,0.003851706752748112
0.2375708488144226,0.8314979708504907,0.5351934344446678,0.3796187684350249,0.5197414944962038,0.9551048644097841,0.4746128548001619,0.2449079489982074,0.05745355463576894,0.013633046862737813,0.0038951562465008127
0.23594410030987223,0.8258043510845465,0.5391791223615381,0.38203331199902635,0.5190829229859993,0.949731982214203,0.47871775984102655,0.24763979576000877,0.058094425247889235,0.013785117855468904,0.0039386051015819976
0.2343154150741151,0.8201039527594055,0.5431645658798371,0.3844470100477528,0.5184224638485094,0.9443514661559677,0.4828235745240522,0.2503715715610222,0.05873527921312985,0.013937184898011717,0.003982052828005116
0.23268481720693776,0.8143968602242759,0.5471496776012624,0.3868598354695878,0.5177601275653256,0.9389633904299012,0.48693021194288605,0.2531032455374361,0.059376109291079525,0.014089246272450945,0.004025498935005438
0.23105233097660205,0.8086831584180656,0.5511343699889606,0.3892717611660378,0.5170959247682452,0.9335678298928257,0.49103758492151905,0.2558347867674823,0.060016908227779615,0.014241300257457906,0.004068942930721713
0.2294179808175285,0.8029629328613348,0.5551185553779265,0.39168276005388986,0.5164298662384932,0.9281648600572487,0.49514560602373026,0.25856616427410667,0.06065766875616628,0.01439334512859121,0.0041123843224614536
0.22778179132808546,0.797236269648284,0.5591021459856501,0.39409280506805894,0.5157619629060858,0.9227545570859335,0.4992541875630262,0.26129734702794033,0.061298383597007795,0.014545379158632793,0.004155822616753995
0.22614378726820147,0.7915032554386547,0.5630850539226929,0.396501869164577,0.5150922258489637,0.9173369977851428,0.5033632416126688,0.26402830395005866,0.06193904545945284,0.014697400617517158,0.004199257319297438
0.22450399355692482,0.7857639774491865,0.5670671912034051,0.39890992532285674,0.5144206662921964,0.9119122595987323,0.5074726800155087,0.266759003914758,0.06257964704164949,0.014849407772596685,0.004242687935029393
0.06550805296257727,0.22927818536897887,0.25133985478517756,0.32616265906655323,0.4960904762836241,0.9023192941959314,0.5106013381795746,0.26925880623142945,0.06316608177994949,0.014988561778310577,0.004282446222388852
0.06499363620835566,0.22747772672926517,0.251261881433298,0.32761513283733906,0.4951913601992843,0.8968279399465807,0.5146987528874826,0.2719859538512875,0.06380585000886617,0.015140371188542206,0.004325820339585256
0.06447908742252241,0.2256768059787869,0.2511836872331342,0.3290667757259476,0.49429051814123476,0.89132966330566,0.518796289649829,0.2747127518563234,0.06444553622077245,0.015292161137137633,0.004369188896331859
0.06396440908721622,0.22387543180525943,0.25110527337526256,0.33051758382822694,0.4933879673008143,0.8858245454011294,0.5228938598780712,0.2774391690606485,0.06508513309972082,0.015443929888071233,0.0044125513965935495
0.06344960368797145,0.2220736129078939,0.2510266410563431,0.33196755328381516,0.4924837250132182,0.8803126679636655,0.5269913748051278,0.2801651742464513,0.06572463332222951,0.015595675703584172,0.004455907343893066
0.06293467371350595,0.22027135799720274,0.2509477914793499,0.33341668027599913,0.491577808756066,0.8747941133196041,0.5310887454960432,0.28289073616700366,0.06636402955807853,0.015747396844290513,0.004499256241240261
0.06241962165563256,0.2184686757947343,0.25086872585328795,0.33486496103171437,0.49067023614742067,0.8692689643829115,0.5351858828582456,0.2856158235495971,0.06700331447091086,0.015899091569371766,0.004542597591255897
0.061904450009382966,0.21666557503284306,0.2507894453932813,0.33631239182110306,0.48976102494414364,0.8637373046478263,0.5392826976522294,0.28834040509844305,0.0676424807189222,0.016050758136718375,0.004585930896224704
0.061389161272653966,0.21486206445421197,0.2507099513201844,0.33775896895777896,0.4888501930402325,0.8581992181809373,0.5433791005022365,0.29106444949796245,0.06828152095578073,0.0162023948030712,0.004629255658024638
0.060873757946207446,0.21305815281169335,0.2506302448607412,0.3392046887981912,0.48793775846480475,0.8526547896130645,0.5474750019070459,0.2937879254155272,0.06892042783110455,0.016353999824357562,0.0046725713783921695
0.36749544932975275,0.28332931368200903,0.2674879128600115,0.344630686211678,0.48795903722823897,0.847324377633205,0.5516223196296431,0.2965230260093283,0.06956206176760216,0.016506251944857536,0.0047160719842594115
0.3669782181470935,0.28152310470230546,0.2674077309448904,0.34607461382119825,0.4870434328755681,0.8417675023711565,0.5557169514081832,0.29924527136340207,0.0702006799620037,0.016657788465564188,0.004759368133020108
4.011338188860351,1.134224543755991,0.4614885186976749,0.3648138061670438,0.36946573577617453,0.29486162682716627,0.24225743220418325,0.22732602014999348,0.053328966953685504,0.012654331141558577,0.003615523183304219
4.009030564799991,1.1342675229641535,0.4618938826228063,0.36657227517875896,0.36948771721325435,0.2932019000263,0.2422813836671488,0.2290910198201465,0.053743022542318414,0.012752581620227127,0.0036435947486532496
4.005537991784249,1.1355482252040738,0.4625899697165531,0.3683984971319011,0.36952551917544535,0.29154548723119533,0.2423060920406641,0.2308557626458754,0.05415701787717866,0.012850817801386999,0.0036716622289770617
4.0008567865474856,1.138067607059986,0.46357701586210204,0.3702925162223021,0.3695791538503693,0.2898923989933205,0.24233155786243213,0.23262024050778202,0.054570951053517565,0.012949039233023167,0.0036997254951512447
3.9949818219485804,1.1418270286417593,0.46485535080848195,0.3722543984358079,0.36964863854646296,0.2882426470771456,0.24235778194808905,0.23438444536241124,0.054984820184431515,0.0130472454675067,0.003727784419289397
3.9879065267305136,1.1468282390849736,0.46642539476773476,0.3742842307463136,0.36973399550448194,0.286596244415698,0.24238476538092868,0.23614836923993418,0.055398623400225194,0.013145436061081867,0.0037558388745839544
3.9796228854995648,1.1530733578047823,0.4682876540128362,0.3763821200797615,0.3698352516542322,0.2849532050529951,0.2424125094985144,0.23791200424105313,0.05581235884782802,0.013243610574078362,0.003783888735465362
3.9701214390559527,1.160564851334786,0.470442715436466,0.3785481920328542,0.36995243831334435,0.28331354407294707,0.24244101587584216,0.23967534253372966,0.05622602468983906,0.013341768570469176,0.0038119338772837287
3.9593912853507773,1.1693055055709063,0.4728912400289433,0.3807825893391427,0.3700855908271543,0.28167727751483607,0.24247028630577988,0.24143837634842716,0.056639619103607375,0.01343990961781752,0.0038399741765387453
3.94742008136145,1.1792983932012624,0.4756339552230111,0.38308547006726273,0.37023474814512725,0.28004442227333826,0.2425003227755277,0.24320109797301728,0.05705314027997634,0.013538033286781631,0.0038680095105259648
3.9341940462493046,1.190546836074938,0.4786716460481511,0.38545700554061846,0.3703999523323919,0.27841499598361874,0.24253112743975305,0.24496349974681986,0.05746658642172729,0.013636139150920228,0.0038960397574075477
3.9196979662079094,1.2030543622323628,0.4820051450285128,0.38789737796114665,0.3705812480114338,0.276789016890138,0.24256270258976426,0.24672557405319248,0.05787995574211158,0.01373422678626805,0.003924064796070774
3.915320482720283,1.2554513521352333,0.6475785322627085,1.0796315638692526,3.305793585659265,0.9646557990789153,0.4046286849380886,0.2865682014753792,0.06722673513738597,0.01595210664279842,0.004557744755094611
3.898232400073094,1.2704721887741495,0.6514265777595608,1.0818936761703106,3.3045990629045674,0.9649547812115933,0.4051153053423527,0.2884355868242009,0.06766480963272833,0.016056056523035062,0.004587444720879035
3.8798167570577315,1.286751283268406,0.6555209974742207,1.0840035034695963,3.3024763457708235,0.9665431574066711,0.40590482897140745,0.2903735951293633,0.06811945174008929,0.016163937701041225,0.004618267914590028
1.1682866984097318,0.5337627799113178,0.4787320665004345,1.0433454879425028,3.289183152201017,0.9670184669772484,0.40643264366455656,0.2922495265273399,0.0685595310740262,0.01626836330569223,0.0046481038016356994
1.1614180558933176,0.5371177439518205,0.47968750690942175,1.0442951764557995,3.284989426359298,0.9711412036154805,0.40781755712173323,0.29432629916451303,0.06904672624535489,0.016383968939568932,0.004681133982725643
1.154535818081315,0.5404612019293891,0.480590233736263,1.045019449250334,3.2798382495225726,0.9765543230404228,0.4095056376858385,0.2964737204199517,0.06955049504882498,0.016503507299736857,0.004715287799931638
1.1476400469004895,0.5437929920288165,0.4814398686314182,1.0455167471526794,3.2737231010186845,0.9832604464751457,0.411497509899284,0.29869192432622704,0.07007086892742437,0.016626985847185232,0.004750567384911835
1.0793415099100496,0.33434071400388266,-0.4114578827928665,-2.1113970640395445,2.508386302402348,0.813056076168649,0.3719096495722299,0.29113869998037817,0.0682989395580484,0.016206528030745022,0.004630436580209578
1.0735364456374945,0.34153767281337005,-0.3943702167267606,-2.131101051577362,2.495658684005838,0.8211873112471338,0.3742357240068514,0.29343438933297,0.06883749093694826,0.016334319883344044,0.0046669485381025935
1.0676436383853531,0.34846355528348366,-0.3784249056094619,-2.149738028847068,2.482263441265907,0.8306879294728365,0.37688357743689227,0.29580505755473085,0.06939363179217549,0.01646628551002612,0.004704653002873953
1.0616629145441125,0.35511745090320956,-0.3636254178575443,-2.167295232961309,2.468193236608357,0.8415630555591925,0.37985441987813673,0.2982509749750701,0.06996742554088281,0.016602439958869824,0.004743554273972155
1.055594101307905,0.3614984451694655,-0.34997523925280766,-2.1837610726303716,2.4534393348216006,0.8538180970795616,0.3831495267944588,0.30077242698357276,0.07055893913334345,0.016742799116404656,0.004783656890400572
1.0494370296750193,0.36760562996740537,-0.33747782938923804,-2.1991252105846004,2.437991585597942,0.8674586931238888,0.3867702270250881,0.3033697111908897,0.07116824238674273,0.016887379549393372,0.004824965585547785
1.0431915372524867,0.3734381132639821,-0.3261365810110925,-2.213378641041621,2.421838408995123,0.8824906571731345,0.39071788935133783,0.3060431342691775,0.07179540724408781,0.017036198329105374,0.0048674852368890175
1.0368574708502436,0.37899502807379054,-0.31595478240759406,-2.2265137614574715,2.404966784450202,0.8989199138199652,0.3949939076158167,0.30879300845399626,0.07244050695342492,0.017189272836418596,0.004911220810417187
1.022484562601512,0.35673500392307256,-0.42260337061976916,-2.7315398674071707,0.23869629718397997,0.2755065953225863,0.24887436188260836,0.27620721250616026,0.06479612539908249,0.015375351789625175,0.004392957654198075
1.0160127905458722,0.3618778543296898,-0.4141625562387133,-2.7397851964308164,0.23158134429382995,0.2788200750563375,0.25006602063105465,0.27823192408242364,0.0652711074388437,0.015488059392287272,0.004425159826372087
1.0094562941976488,0.36675733509597763,-0.40682894815545906,-2.7466613130126514,0.22478165604296768,0.28221153797666415,0.2512759473534615,0.2802602593685618,0.06574693957354306,0.015600968712358148,0.004457419632106623
1.0026327060005702,0.3707414264475311,-0.4032565502994702,-2.763460621273554,0.16904755851063763,0.07708050117055767,-0.6346242292668575,-2.8531499253160613,-0.6693274178673876,-0.15882345508718024,-0.045378130024894235
0.9959100296140918,0.375104415195265,-0.3980932510180933,-2.767374992020501,0.1637803024882573,0.08445119580199946,-0.6171130097219335,-2.87067679972641,-0.6734390901942744,-0.15979910614777826,-0.045656887470786965
0.9891024240147486,0.3792022061528009,-0.3940437962709401,-2.7699201518501226,0.15877154349669678,0.09164516408129905,-0.6006696498563071,-2.8869233899601903,-0.6772504175254401,-0.16070348890432273,-0.045915282544098025
1.035253730526874,0.5667337275129509,0.3803607177309117,0.5140576853803374,0.9288309371829853,0.2809576625916885,-0.5425131680344615,-2.892072305889086,-0.6784583143039898,-0.16099010847890105,-0.04599717385109766
1.0283176413605724,0.5704362108112154,0.3827442707396235,0.5135388309588765,0.9241166618509562,0.28777679060407707,-0.5282158450467266,-2.905713687379945,-0.6816584793455973,-0.16174946967521378,-0.046214134192906355
1.021373042464341,0.5741374256527937,0.3851235940007213,0.5130037905320346,0.9193339078131343,0.29433985723513095,-0.5150126210929034,-2.918037588695079,-0.6845495734910716,-0.16243549201481097,-0.046410140575645874
1.0144200337269211,0.5778372886497742,0.38749865301027353,0.5124525374884393,0.9144825900306692,0.3006461957560378,-0.50290595932251,-2.9290320661901657,-0.6871287948517576,-0.16304751064278475,-0.04658500304078882
1.0074587157814698,0.5815357164184723,0.3898694137786886,0.5118850474981582,0.9095626331981546,0.3066951736749311,-0.4918981773518609,-2.938686241149747,-0.6893935913631488,-0.16358491998444682,-0.046738548566965354
1.0004891900034363,0.5852326256133341,0.3922358429350262,0.5113012989458428,0.9045739735861057,0.31248620049300335,-0.48199141433467113,-2.9469903637556145,-0.6913416757915813,-0.16404717730648102,-0.04687062208755414
0.9935115585073093,0.5889279329583639,0.3945979078207497,0.5107012733191448,0.8995165606905537,0.31801873465175645,-0.4731876014710384,-2.9539358709715122,-0.6929710393133781,-0.1644338059387397,-0.04698108741107177
0.986525924142937,0.5926215552760766,0.39695557657295594,0.5100849555500009,0.8943903586843647,0.32329228963591217,-0.4654884361096952,-2.959515437805541,-0.6942799635408576,-0.1647443981283336,-0.0470698280366675
0.9795323904904524,0.5963134095139196,0.39930881819552555,0.5094523343070321,0.8891953476586801,0.3283064391953192,-0.4588953595960183,-2.963723021503252,-0.6952670308894272,-0.16497861749918571,-0.047136747856905914
0.9725310618542942,0.6000034127674067,0.4016576026189185,0.5088034022373625,0.883931524649758,0.3330608216579668,-0.4534095389872091,-2.966553898223648,-0.6959311331816795,-0.1651362010939338,-0.047181771741117116
0.9655220432564343,0.6036914823009509,0.40400190074723635,0.5081381561561594,0.878598904442865,0.33755514330619646,-0.4490318527499393,-2.9680046918658327,-0.6962714784098614,-0.165216960978603,-0.047204845993867116
0.9586680005628299,0.6079403471518252,0.40870507573419773,0.5175185951807788,0.9160331736542839,0.5227629635818739,0.3237158566093896,0.31091338020309817,0.07293793014705582,0.017307305458611515,0.004944944416742863
0.279518312588576,0.2631876268144402,0.32913470106717513,0.49758544437027186,0.9060627334597946,0.5258031222878161,0.32619635983145856,0.31149600158646,0.0730746087220715,0.01733973766285552,0.004954210760825211
0.2773223256109671,0.26301700435978176,0.3305653989075369,0.496681285209721,0.9005705015259292,0.5299008266560535,0.3289251139754486,0.3121369322365502,0.07322496621057419,0.017375415711018565,0.004964404488861689
0.2751258007145025,0.2628461321630547,0.3319952568828115,0.49577539543202215,0.8950713353240545,0.5339986452458775,0.33165353515052354,0.3127777846909238,0.07337530535493896,0.01741108940626878,0.0049745969732289995
0.2729287483260359,0.2626750119717274,0.3334242712645735,0.49486779226227623,0.8895653159579896,0.5380964894594777,0.334381592138907,0.3134185516170439,0.0735256244350044,0.017446758340505113,0.004984788097306629
0.2707311788853317,0.26250364554032485,0.33485243836854156,0.4939584930696886,0.8840525251349948,0.5421942705200812,0.3371092536899979,0.3140592256748218,0.0736759217288936,0.01748242210516668,0.0049949777443325785
0.2685331028449765,0.2623320346305879,0.3362797545544365,0.4930475153661185,0.8785330451588566,0.5462918994827398,0.3398364885236773,0.3146997995171298,0.07382619551297868,0.01751808029123276,0.0050051657974917885
0.2663345306699723,0.2621601810109958,0.3377062162258932,0.4921348768041517,0.8730069589221765,0.5503892872445179,0.34256326533285536,0.31534026579052626,0.07397644406219928,0.0175537324893466,0.005015352139827716
0.2641354728374891,0.2619880864570135,0.3391318198299831,0.4912205951755439,0.8674743498985188,0.5544863445552448,0.34528955278697315,0.31598061713612247,0.07412666565023927,0.01758937828986849,0.005025536654260015
0.26193593983624563,0.2618157527506146,0.34055656185749683,0.4903046884093106,0.8619353021348584,0.5585829820281979,0.3480153195344609,0.31662084618998915,0.07427685854954459,0.017625017282928784,0.005035719223708339
0.25973594216649193,0.26164318168036926,0.34198043884241414,0.489387174569941,0.8563899002434453,0.562679110150837,0.3507405342063814,0.3172609455842,0.0744270210316945,0.017660649058357188,0.005045899730968544
0.2575354903394431,0.2614703750411971,0.34340344736183276,0.48846807185562946,0.8508382293937047,0.5667746392954693,0.35346516541897666,0.3179009079473093,0.07457715136738403,0.017696273205824224,0.00505607805880111
0.25533459487704974,0.26129733463440213,0.3448255840358624,0.4875473985962236,0.8452803753040131,0.570869479730162,0.35618918177688674,0.3185407259052007,0.07472724782667146,0.017731889314805887,0.005066254089948834
0.2510886029948565,0.2539874937287478,0.31622855121705207,0.35884403046744767,0.29573340343871557,0.2567747710469197,0.284116689728289,0.30161231668057814,0.0707559709111777,0.016789552419600378,0.004797014977035501
0.2489015615309407,0.2538652837202602,0.3178637513515782,0.35883707231225354,0.2940669467567691,0.25679711622002005,0.285882944807974,0.30202717511931165,0.07085329356677007,0.016812645931094477,0.004803613123184252
0.2467141302712717,0.25374291902009133,0.3194983762124814,0.3588298840727631,0.29240003179272683,0.2568193210542338,0.28764874908982696,0.3024419276796182,0.07095059138408552,0.016835733548778136,0.00481020958537453
0.24452631942569777,0.2536204003300689,0.3211324182852198,0.3588224658345582,0.2907326664455328,0.25684138541299073,0.2894140942719849,0.3028565724115088,0.07104786390567945,0.01685881516406022,0.00481680433258535
0.24233813921101774,0.25349772835092405,0.3227658700691702,0.35881481768845563,0.289064858623982,0.2568633091581821,0.2911789720627894,0.30327110736747037,0.07114511067467323,0.016881890668579508,0.00482339733390184
